"POLY_ID","SLC_GG","PERCENT_SLC","PSM_GG","SLC_GG_3","PSM_GG_3"
973014,16,70,"4","16","4"
974027,16,75,"16","16","16"
974034,4,65,"4","4","4"
974035,16,45,"16","16","16"
974037,16,70,"4","16","4"
974038,16,75,"16","16","16"
974039,16,70,"2","16","2"
974040,16,50,"16","16","16"
976001,16,60,"16","16","16"
976002,16,80,"16","16","16"
976004,16,100,"16","16","16"
976005,16,70,"16","16","16"
976008,16,40,"16","16","16"
976011,16,70,"16","16","16"
976012,16,85,"16","16","16"
976013,16,60,"16","16","16"
976014,16,60,"16","16","16"
976015,16,60,"16","16","16"
976016,16,70,"16","16","16"
976017,16,80,"16","16","16"
976019,16,90,"16","16","16"
977006,13,50,"2","13","2"
977010,2,50,"16","2","16"
977015,16,55,"16","16","16"
978001,2,50,"2","2","2"
978002,16,70,"16","16","16"
978004,16,80,"16","16","16"
978006,16,70,"16","16","16"
978007,16,50,"2","16","2"
978008,8,55,"16","8","16"
978009,2,50,"16","2","16"
978010,16,50,"16","16","16"
978014,16,90,"16","16","16"
978020,16,95,"16","16","16"
978022,16,75,"16","16","16"
978023,16,95,"16","16","16"
978024,2,60,"16","2","16"
978025,2,70,"16","2","16"
978026,2,45,"16","2","16"
978027,2,45,"16","2","16"
978030,2,40,"2","2","2"
979002,16,50,"16","16","16"
979003,2,50,"2","2","2"
979004,6,40,"6","6","6"
979005,16,45,"6","16","6"
979007,16,35,"6","16","6"
980012,23,75,"23","23","23"
980051,4,50,"4","4","4"
981011,16,80,"16","16","16"
981014,18,40,"16","18","16"
982010,16,85,"16","16","16"
982016,16,90,"4","16","4"
982021,16,85,"16","16","16"
982022,16,90,"16","16","16"
982024,4,60,"16","4","16"
982025,16,80,"16","16","16"
982026,16,90,"16","16","16"
982027,4,95,"16","4","16"
982028,16,85,"16","16","16"
982029,16,85,"16","16","16"
982030,16,65,"16","16","16"
982034,16,50,"16","16","16"
982035,24,65,"16","24","16"
982036,16,70,"16","16","16"
982038,16,80,"16","16","16"
982039,16,60,"16","16","16"
982040,16,60,"23","16","23"
982041,16,75,"16","16","16"
982042,18,50,"16","18","16"
982043,16,90,"16","16","16"
982044,16,70,"16","16","16"
982045,16,65,"16","16","16"
982046,16,85,"16","16","16"
982047,16,75,"16","16","16"
982048,4,60,"16","4","16"
982049,16,80,"16","16","16"
982050,2,75,"16","2","16"
982051,16,100,"16","16","16"
982054,16,90,"16","16","16"
986006,16,75,"23","16","23"
988012,16,65,"4","16","4"
988014,4,40,"4","4","4"
988015,16,70,"4","16","4"
988016,16,55,"4","16","4"
988018,16,65,"4","16","4"
988019,16,75,"4","16","4"
989007,2,80,"2","2","2"
990002,4,90,"4","4","4"
990013,4,80,"4","4","4"
990015,4,70,"23","4","23"
990016,4,75,"4","4","4"
990020,24,60,"23","24","23"
990022,4,65,"23","4","23"
990026,4,70,"23","4","23"
990031,4,85,"4","4","4"
991001,4,100,"23","4","23"
991002,4,80,"4","4","4"
991003,23,55,"4","23","4"
991004,4,55,"23","4","23"
991005,4,85,"4","4","4"
991006,4,50,"23","4","23"
991008,23,70,"23","23","23"
991011,14,100,"14","14","14"
991013,4,50,"4","4","4"
991014,16,70,"16","16","16"
991016,23,50,"23","23","23"
992002,2,80,"2","2","2"
992005,2,70,"16","2","16"
992006,23,70,"4","23","4"
995006,2,30,"2","2","2"
995024,23,70,"2","23","2"
996003,4,60,"4","4","4"
996006,4,90,"4","4","4"
996009,4,70,"4","4","4"
996010,16,70,"16","16","16"
996011,2,70,"4","2","4"
996012,16,90,"16","16","16"
997001,4,40,"4","4","4"
997002,4,50,"4","4","4"
997004,25,30,"4","25","4"
997005,25,30,"23","25","23"
997006,4,50,"4","4","4"
997007,4,40,"23","4","23"
997008,2,30,"4","2","4"
997009,2,40,"4","2","4"
997010,4,30,"4","4","4"
997011,2,60,"4","2","4"
997012,16,50,"4","16","4"
997013,2,60,"4","2","4"
997014,2,80,"4","2","4"
998001,16,70,"16","16","16"
998002,16,70,"16","16","16"
999001,2,90,"2","2","2"
999002,2,90,"2","2","2"
999003,2,60,"4","2","4"
999004,2,40,"2","2","2"
999005,4,20,"4","4","4"
999006,4,20,"4","4","4"
999007,2,60,"2","2","2"
999008,2,30,"2","2","2"
999009,2,90,"4","2","4"
999010,2,90,"2","2","2"
999011,2,80,"2","2","2"
999012,2,30,"2","2","2"
999013,2,40,"2","2","2"
999014,2,90,"4","2","4"
999015,4,20,"2","4","2"
999016,2,90,"2","2","2"
999017,2,50,"2","2","2"
999018,2,30,"2","2","2"
999019,2,50,"2","2","2"
999020,2,100,"2","2","2"
999021,2,50,"2","2","2"
999022,2,50,"2","2","2"
999023,2,10,"4","2","4"
999024,2,40,"2","2","2"
999025,2,50,"2","2","2"
999026,2,20,"2","2","2"
999027,2,40,"2","2","2"
999028,2,30,"24","2","24"
1000001,2,10,"4","2","4"
1000002,2,20,"4","2","4"
1000003,2,90,"4","2","4"
1001009,2,65,"2","2","2"
1001010,16,50,"16","16","16"
1001012,7,50,"16","7","16"
1001016,2,70,"2","2","2"
1002020,2,70,"2","2","2"
1004001,16,70,"23","16","23"
1004005,16,45,"16","16","16"
1004013,16,100,"4","16","4"
1004014,16,80,"16","16","16"
1004015,2,50,"4","2","4"
1004016,23,60,"23","23","23"
1004017,16,35,"16","16","16"
1004018,16,85,"16","16","16"
1004019,24,30,"16","24","16"
1004020,16,65,"16","16","16"
1004021,16,50,"16","16","16"
1004022,16,70,"16","16","16"
1004023,2,60,"16","2","16"
1004025,16,60,"16","16","16"
1004026,16,75,"16","16","16"
1004027,16,60,"16","16","16"
1004030,16,70,"16","16","16"
1004031,16,60,"23","16","23"
1005001,5,50,"6","5","6"
1005002,2,70,"2","2","2"
1005003,5,90,"6","5","6"
1005004,8,60,"2","8","2"
1005005,2,70,"2","2","2"
1005006,2,65,"16","2","16"
1005007,2,60,"16","2","16"
1005008,7,55,"6","7","6"
1005009,2,55,"5","2","5"
1005010,7,55,"6","7","6"
1005011,5,70,"5","5","5"
1005012,16,50,"16","16","16"
1005013,5,75,"6","5","6"
1005014,2,70,"2","2","2"
1005015,5,60,"5","5","5"
1005016,5,85,"5","5","5"
1005017,5,80,"5","5","5"
1005018,6,40,"6","6","6"
1005019,2,45,"2","2","2"
1006001,16,40,"16","16","16"
1006002,2,40,"2","2","2"
1006004,16,50,"2","16","2"
1006006,16,60,"2","16","2"
1006007,7,55,"7","7","7"
1006009,6,50,"6","6","6"
1006011,4,40,"4","4","4"
1006014,16,60,"16","16","16"
1006018,16,50,"16","16","16"
1006020,2,90,"2","2","2"
1006022,16,70,"16","16","16"
1006023,6,65,"6","6","6"
1006024,7,75,"7","7","7"
1006025,24,40,"6","24","6"
1006026,7,40,"7","7","7"
1006027,6,65,"6","6","6"
1006029,16,80,"16","16","16"
1007001,2,75,"16","2","16"
1007002,16,50,"16","16","16"
1007003,2,45,"16","2","16"
1007004,16,40,"16","16","16"
1007005,16,40,"16","16","16"
1007006,7,80,"7","7","7"
1007007,7,75,"7","7","7"
1007008,7,60,"7","7","7"
1007009,2,50,"16","2","16"
1007010,8,40,"2","8","2"
1007011,2,95,"2","2","2"
1007012,6,50,"6","6","6"
1007013,16,50,"16","16","16"
1007014,2,75,"2","2","2"
1007015,13,60,"13","13","13"
1007016,2,100,"2","2","2"
1007017,2,25,"6","2","6"
1007018,2,80,"2","2","2"
1007019,2,80,"2","2","2"
1007020,5,50,"5","5","5"
1007021,5,80,"5","5","5"
1007022,2,70,"2","2","2"
1008001,16,50,"4","16","4"
1008003,16,60,"16","16","16"
1008004,24,40,"16","24","16"
1008005,7,95,"7","7","7"
1008006,16,60,"16","16","16"
1008008,16,80,"16","16","16"
1008009,16,50,"4","16","4"
1008011,2,60,"16","2","16"
1008014,2,50,"2","2","2"
1008016,2,65,"2","2","2"
1008019,4,50,"2","4","2"
1008020,2,65,"2","2","2"
1008021,4,40,"2","4","2"
1008022,2,50,"2","2","2"
1009007,2,60,"2","2","2"
1009008,4,40,"23","4","23"
1009011,2,60,"2","2","2"
1009013,6,35,"6","6","6"
1009014,6,60,"6","6","6"
1009017,2,55,"2","2","2"
1009018,24,35,"6","24","6"
1010001,2,60,"6","2","6"
1010002,5,50,"5","5","5"
1010003,2,70,"2","2","2"
1010004,5,40,"5","5","5"
1010005,2,50,"6","2","6"
1011001,2,100,"7","2","7"
1011002,2,30,"6","2","6"
1011003,16,75,"2","16","2"
1011004,6,40,"2","6","2"
1012002,4,100,"4","4","4"
1012008,2,60,"2","2","2"
1012013,4,90,"4","4","4"
1012014,4,75,"4","4","4"
1012020,4,55,"4","4","4"
1012021,23,75,"23","23","23"
1012022,16,40,"4","16","4"
1013004,16,40,"23","16","23"
1013008,16,35,"16","16","16"
1013009,16,50,"2","16","2"
1013010,4,75,"4","4","4"
1014002,2,60,"16","2","16"
1015001,14,70,"16","14","16"
1015002,16,50,"16","16","16"
1015003,2,45,"16","2","16"
1015004,2,60,"2","2","2"
1015005,2,100,"2","2","2"
1015006,2,100,"2","2","2"
1015008,2,65,"2","2","2"
1015009,16,50,"2","16","2"
1015011,2,100,"2","2","2"
1015012,6,60,"2","6","2"
1015013,2,75,"2","2","2"
1015014,2,65,"2","2","2"
1015015,16,50,"2","16","2"
1015016,2,60,"2","2","2"
1015018,2,65,"6","2","6"
1016001,2,40,"2","2","2"
1016002,7,50,"16","7","16"
1016003,7,50,"16","7","16"
1017002,4,20,"23","4","23"
1017004,16,50,"2","16","2"
1017006,23,80,"2","23","2"
1017007,16,55,"16","16","16"
1017008,16,65,"23","16","23"
1017009,23,80,"2","23","2"
1017012,16,35,"16","16","16"
1017024,2,40,"16","2","16"
1017025,2,50,"16","2","16"
1017026,16,40,"4","16","4"
1018001,7,90,"2","7","2"
1018002,8,40,"7","8","7"
1018003,16,60,"6","16","6"
1018004,16,50,"4","16","4"
1018005,16,40,"7","16","7"
1018006,2,60,"7","2","7"
1018007,7,80,"7","7","7"
1018008,4,50,"7","4","7"
1019001,16,30,"23","16","23"
1019002,16,40,"4","16","4"
1019004,16,20,"23","16","23"
9593001,7,70,"16","7","16"
9593002,16,50,"16","16","16"
9607001,16,40,"16","16","16"
9607002,12,40,"16","12","16"
9607003,18,60,"16","18","16"
9607004,16,40,"16","16","16"
9607005,18,70,"16","18","16"
9607006,16,40,"16","16","16"
9608001,18,60,"16","18","16"
9608002,7,70,"16","7","16"
9608003,18,60,"16","18","16"
9609001,16,70,"16","16","16"
9609002,18,50,"16","18","16"
9609003,16,80,"16","16","16"
9609004,7,70,"16","7","16"
9609005,4,50,"16","4","16"
9609006,18,50,"16","18","16"
9687001,8,50,"7","8","7"
9687002,2,40,"16","2","16"
9687003,16,90,"16","16","16"
9687004,16,90,"16","16","16"
9687005,16,50,"16","16","16"
9687006,24,80,"16","24","16"
9687007,16,70,"16","16","16"
9687008,16,70,"7","16","7"
9687009,7,60,"7","7","7"
9687010,8,80,"8","8","8"
9687011,16,60,"8","16","8"
9787001,6,65,"27","6","27"
9787002,24,95,"24","24","24"
9787003,6,85,"6","6","6"
9787004,5,80,"5","5","5"
