"POLY_ID","CMP","PERCENT","SOIL_CODE","SOIL_ID","CMP_ID","ORDER3","G_GROUP3","GTGRP","GG_ID"
375008,6,5,"FYL","MBFYLp~~~~A",37500806,"GL","HG","humic",13
375008,7,5,"SDI","MBSDI~~~~~A",37500807,"BR","DYB","dystric",4
375008,8,5,"WMP","MBWMP~~~~~A",37500808,"LU","GL","gray",16
375009,1,35,"BYH","MBBYH~~~~~A",37500901,"OR","M","mesisol",18
375009,2,20,"KMK","MBKMK~~~~~N",37500902,"OR","M","mesisol",18
375009,3,15,"STD","MBSTD~~~~~A",37500903,"OR","M","mesisol",18
375009,4,10,"CAY","MBCAY~~~~~A",37500904,"OR","M","mesisol",18
375009,5,10,"FYL","MBFYLp~~~~A",37500905,"GL","HG","humic",13
375009,6,10,"OOK","MBOOK~~~~~N",37500906,"OR","M","mesisol",18
375010,1,25,"BYH","MBBYH~~~~~A",37501001,"OR","M","mesisol",18
375010,2,16,"OOK","MBOOK~~~~~N",37501002,"OR","M","mesisol",18
375010,3,15,"CAY","MBCAY~~~~~A",37501003,"OR","M","mesisol",18
375010,4,15,"KMK","MBKMK~~~~~N",37501004,"OR","M","mesisol",18
375010,5,10,"STD","MBSTD~~~~~A",37501005,"OR","M","mesisol",18
375010,6,8,"FYL","MBFYLp~~~~A",37501006,"GL","HG","humic",13
375010,7,7,"FYL","MBFYLpd~~~A",37501007,"GL","HG","humic",13
375010,8,4,"SFT","MBSFTpd~~~A",37501008,"GL","HG","humic",13
375011,1,32,"BYH","MBBYH~~~~~A",37501101,"OR","M","mesisol",18
375011,2,20,"KMK","MBKMK~~~~~N",37501102,"OR","M","mesisol",18
375011,3,20,"STD","MBSTD~~~~~A",37501103,"OR","M","mesisol",18
375011,4,10,"CAY","MBCAY~~~~~A",37501104,"OR","M","mesisol",18
375011,5,8,"OOK","MBOOK~~~~~N",37501105,"OR","M","mesisol",18
375011,6,4,"FYL","MBFYLp~~~~A",37501106,"GL","HG","humic",13
375011,7,3,"MNT","MBMNTp~~~~A",37501107,"GL","HG","humic",13
375011,8,3,"WOG","MBWOG~~~~~A",37501108,"LU","GL","gray",16
375012,1,25,"WOG","MBWOG~~~~~A",37501201,"LU","GL","gray",16
375012,2,16,"SDI","MBSDI~~~~~A",37501202,"BR","DYB","dystric",4
375012,3,15,"CIO","MBCIO~~~~~A",37501203,"LU","GL","gray",16
375012,4,12,"KRY","MBKRYp~~~~A",37501204,"GL","G","gleysol",14
375012,5,12,"WGE","MBWGE~~~~~A",37501205,"LU","GL","gray",16
375012,6,10,"CAY","MBCAY~~~~~A",37501206,"OR","M","mesisol",18
375012,7,10,"OOK","MBOOK~~~~~N",37501207,"OR","M","mesisol",18
375013,1,30,"MNT","MBMNTp~~~~A",37501301,"GL","HG","humic",13
375013,2,15,"KIC","MBKIC~~~~~A",37501302,"OR","M","mesisol",18
375013,3,15,"RTV","MBRTV~~~~~N",37501303,"OR","M","mesisol",18
375013,4,11,"BYD","MBBYD~~~~~N",37501304,"GL","HG","humic",13
375013,5,10,"WOG","MBWOG~~~~~A",37501305,"LU","GL","gray",16
375013,6,8,"SUW","MBSUWp~~~~N",37501306,"GL","HG","humic",13
375013,7,6,"PAN","MBPAN~~~~~A",37501307,"BR","EB","eutric",2
375013,8,5,"MDK","MBMDK~~~~~A",37501308,"RG","R","regosol",24
375014,1,25,"BYH","MBBYH~~~~~A",37501401,"OR","M","mesisol",18
375014,2,25,"STD","MBSTD~~~~~A",37501402,"OR","M","mesisol",18
375014,3,15,"CAY","MBCAY~~~~~A",37501403,"OR","M","mesisol",18
375014,4,15,"KMK","MBKMK~~~~~N",37501404,"OR","M","mesisol",18
375014,5,10,"KIC","MBKIC~~~~~A",37501405,"OR","M","mesisol",18
375014,6,5,"RTV","MBRTV~~~~~N",37501406,"OR","M","mesisol",18
375014,7,3,"WOG","MBWOG~~~~~A",37501407,"LU","GL","gray",16
375014,8,2,"MEB","MBMEBp~~~~A",37501408,"GL","HG","humic",13
376001,2,25,"BYH","MBBYH~~~~~A",37600102,"OR","M","mesisol",18
376001,3,15,"KMK","MBKMK~~~~~N",37600103,"OR","M","mesisol",18
376001,4,10,"LTI","MBLTI~~~~~A",37600104,"LU","GL","gray",16
376001,5,10,"NOL","MBNOL~~~~~N",37600105,"BR","DYB","dystric",4
376002,2,30,"LTI","MBLTI~~~~~A",37600202,"LU","GL","gray",16
376002,3,10,"BYH","MBBYH~~~~~A",37600203,"OR","M","mesisol",18
376002,4,10,"NOL","MBNOL~~~~~N",37600204,"BR","DYB","dystric",4
376002,5,5,"CAD","MBCAD~~~~~N",37600205,"LU","GL","gray",16
376002,6,5,"FYL","MBFYLp~~~~A",37600206,"GL","HG","humic",13
376002,7,5,"KMK","MBKMK~~~~~N",37600207,"OR","M","mesisol",18
376002,8,5,"THG","MBTHG~~~~~A",37600208,"CH","DGC","dark gray",8
376003,2,10,"BYH","MBBYH~~~~~A",37600302,"OR","M","mesisol",18
376003,3,10,"KMK","MBKMK~~~~~N",37600303,"OR","M","mesisol",18
376003,4,10,"NOL","MBNOL~~~~~N",37600304,"BR","DYB","dystric",4
376003,5,5,"CAY","MBCAY~~~~~A",37600305,"OR","M","mesisol",18
376003,6,5,"FYL","MBFYLp~~~~A",37600306,"GL","HG","humic",13
376003,7,5,"HUT","MBHUT~~~~~N",37600307,"BR","DYB","dystric",4
376003,8,5,"LTI","MBLTI~~~~~A",37600308,"LU","GL","gray",16
376003,9,5,"OOK","MBOOK~~~~~N",37600309,"OR","M","mesisol",18
376004,1,25,"PIY","MBPIY~~~~~A",37600401,"LU","GL","gray",16
376004,2,20,"MEB","MBMEBp~~~~A",37600402,"GL","HG","humic",13
376004,3,15,"KMK","MBKMK~~~~~N",37600403,"OR","M","mesisol",18
376004,4,10,"BYH","MBBYH~~~~~A",37600404,"OR","M","mesisol",18
376004,5,10,"CRK","MBCRK~~~~~A",37600405,"LU","GL","gray",16
376004,7,5,"CIO","MBCIO~~~~~A",37600407,"LU","GL","gray",16
376004,8,5,"PGE","MBPGEp~~~~N",37600408,"GL","HG","humic",13
376004,9,5,"WOG","MBWOG~~~~~A",37600409,"LU","GL","gray",16
377001,2,15,"NOL","MBNOL~~~~~N",37700102,"BR","DYB","dystric",4
377001,3,15,"WKW","MBWKW~~~~~N",37700103,"OR","M","mesisol",18
377001,4,10,"KMK","MBKMK~~~~~N",37700104,"OR","M","mesisol",18
377001,5,10,"STD","MBSTD~~~~~A",37700105,"OR","M","mesisol",18
377001,6,10,"TFD","MBTFD~~~~~N",37700106,"BR","DYB","dystric",4
377001,7,5,"FYL","MBFYLp~~~~A",37700107,"GL","HG","humic",13
377001,8,5,"LTI","MBLTI~~~~~A",37700108,"LU","GL","gray",16
377001,9,5,"SDI","MBSDI~~~~~A",37700109,"BR","DYB","dystric",4
378003,1,70,"SUX","ONSUX~~~~~N",37800301,"LU","GL","gray",16
378003,2,20,"ABM","ONABM~~~~~A",37800302,"LU","GL","gray",16
378003,3,5,"EAK","ONEAK~~~~~N",37800303,"OR","H","humisol",19
379001,1,35,"BYH","MBBYH~~~~~A",37900101,"OR","M","mesisol",18
379001,2,20,"KMK","MBKMK~~~~~N",37900102,"OR","M","mesisol",18
379001,3,20,"STD","MBSTD~~~~~A",37900103,"OR","M","mesisol",18
379001,4,10,"OOK","MBOOK~~~~~N",37900104,"OR","M","mesisol",18
379001,5,4,"CIO","MBCIO~~~~~A",37900105,"LU","GL","gray",16
379001,6,4,"PIY","MBPIY~~~~~A",37900106,"LU","GL","gray",16
379001,7,4,"WOG","MBWOG~~~~~A",37900107,"LU","GL","gray",16
379001,8,3,"FYL","MBFYLp~~~~A",37900108,"GL","HG","humic",13
379002,1,20,"BYH","MBBYH~~~~~A",37900201,"OR","M","mesisol",18
379002,2,20,"KIC","MBKIC~~~~~A",37900202,"OR","M","mesisol",18
379002,3,20,"KRY","MBKRYp~~~~A",37900203,"GL","G","gleysol",14
379002,4,10,"KMK","MBKMK~~~~~N",37900204,"OR","M","mesisol",18
379002,5,10,"RTV","MBRTV~~~~~N",37900205,"OR","M","mesisol",18
379002,6,7,"STD","MBSTD~~~~~A",37900206,"OR","M","mesisol",18
379002,7,5,"LSD","MBLSD~~~~~A",37900207,"BR","DYB","dystric",4
379002,8,5,"MNT","MBMNTd~~~~A",37900208,"GL","HG","humic",13
379002,9,3,"FYL","MBFYLp~~~~A",37900209,"GL","HG","humic",13
379003,1,18,"LSD","MBLSD~~~~~A",37900301,"BR","DYB","dystric",4
379003,2,18,"PIY","MBPIY~~~~~A",37900302,"LU","GL","gray",16
379003,3,15,"CIO","MBCIO~~~~~A",37900303,"LU","GL","gray",16
379003,4,12,"KRY","MBKRYp~~~~A",37900304,"GL","G","gleysol",14
379003,5,12,"MEB","MBMEB~~~~~A",37900305,"GL","HG","humic",13
379003,6,8,"BYH","MBBYH~~~~~A",37900306,"OR","M","mesisol",18
379003,7,6,"CRK","MBCRK~~~~~A",37900307,"LU","GL","gray",16
379003,8,6,"WOG","MBWOG~~~~~A",37900308,"LU","GL","gray",16
379003,9,5,"CAY","MBCAY~~~~~A",37900309,"OR","M","mesisol",18
379004,1,25,"CIO","MBCIO~~~~~A",37900401,"LU","GL","gray",16
379004,2,20,"LSD","MBLSD~~~~~A",37900402,"BR","DYB","dystric",4
379004,3,15,"WOG","MBWOG~~~~~A",37900403,"LU","GL","gray",16
379004,4,10,"BYH","MBBYH~~~~~A",37900404,"OR","M","mesisol",18
379004,5,10,"ELM","MBELM~~~~~A",37900405,"LU","GL","gray",16
379004,6,10,"KMK","MBKMK~~~~~N",37900406,"OR","M","mesisol",18
379004,7,5,"BAM","MBBAM~~~~~A",37900407,"GL","HG","humic",13
379004,8,5,"OOK","MBOOK~~~~~N",37900408,"OR","M","mesisol",18
380001,1,35,"SDI","MBSDI~~~~~A",38000101,"BR","DYB","dystric",4
380001,2,23,"WOG","MBWOG~~~~~A",38000102,"LU","GL","gray",16
380001,3,12,"LSD","MBLSD~~~~~A",38000103,"BR","DYB","dystric",4
380001,4,8,"KRY","MBKRYp~~~~A",38000104,"GL","G","gleysol",14
380001,5,5,"CAY","MBCAY~~~~~A",38000105,"OR","M","mesisol",18
380001,6,5,"RTV","MBRTV~~~~~N",38000106,"OR","M","mesisol",18
380001,7,5,"VSS","MBVSS~~~~~A",38000107,"LU","GL","gray",16
380001,8,4,"CIO","MBCIO~~~~~A",38000108,"LU","GL","gray",16
380001,9,3,"CRK","MBCRK~~~~~A",38000109,"LU","GL","gray",16
380002,1,27,"GDT","MBGDT~~~~~N",38000201,"OR","M","mesisol",18
380002,2,17,"BYH","MBBYH~~~~~A",38000202,"OR","M","mesisol",18
380002,3,15,"KMK","MBKMK~~~~~N",38000203,"OR","M","mesisol",18
380002,4,12,"MNT","MBMNTp~~~~A",38000204,"GL","HG","humic",13
380002,5,10,"MEB","MBMEBp~~~~A",38000205,"GL","HG","humic",13
380002,6,8,"PIY","MBPIY~~~~~A",38000206,"LU","GL","gray",16
380002,7,7,"OKO","MBOKO~~~~~N",38000207,"OR","M","mesisol",18
380002,8,4,"LSD","MBLSD~~~~~A",38000208,"BR","DYB","dystric",4
380003,1,17,"LSD","MBLSD~~~~~A",38000301,"BR","DYB","dystric",4
380003,2,15,"SDI","MBSDI~~~~~A",38000302,"BR","DYB","dystric",4
380003,3,13,"KRY","MBKRYp~~~~A",38000303,"GL","G","gleysol",14
380003,4,12,"CIO","MBCIO~~~~~A",38000304,"LU","GL","gray",16
380003,5,10,"BYH","MBBYH~~~~~A",38000305,"OR","M","mesisol",18
380003,6,10,"CRK","MBCRK~~~~~A",38000306,"LU","GL","gray",16
380003,7,10,"KMK","MBKMK~~~~~N",38000307,"OR","M","mesisol",18
380003,8,7,"WOG","MBWOG~~~~~A",38000308,"LU","GL","gray",16
380003,9,6,"PIY","MBPIY~~~~~A",38000309,"LU","GL","gray",16
380004,1,15,"CRK","MBCRK~~~~~A",38000401,"LU","GL","gray",16
380004,2,15,"OKO","MBOKO~~~~~N",38000402,"OR","M","mesisol",18
380004,3,15,"PIY","MBPIY~~~~~A",38000403,"LU","GL","gray",16
380004,4,10,"MEB","MBMEB~~~~~A",38000404,"GL","HG","humic",13
380004,5,10,"MTG","MBMTG~~~~~A",38000405,"LU","GL","gray",16
380004,6,10,"PGE","MBPGEpd~~~A",38000406,"GL","HG","humic",13
380004,7,5,"BAM","MBBAMpd~~~A",38000407,"GL","HG","humic",13
380004,8,5,"LSD","MBLSD~~~~~A",38000408,"BR","DYB","dystric",4
380004,9,5,"MNT","MBMNTp~~~~A",38000409,"GL","HG","humic",13
380004,10,5,"WMP","MBWMP~~~~~A",38000410,"LU","GL","gray",16
380004,11,5,"WOG","MBWOG~~~~~A",38000411,"LU","GL","gray",16
380005,1,15,"BAM","MBBAMpd~~~A",38000501,"GL","HG","humic",13
380005,2,15,"MNT","MBMNTp~~~~A",38000502,"GL","HG","humic",13
380005,3,15,"PIY","MBPIY~~~~~A",38000503,"LU","GL","gray",16
380005,4,10,"CAY","MBCAY~~~~~A",38000504,"OR","M","mesisol",18
380005,5,10,"MNT","MBMNTpd~~~N",38000505,"GL","HG","humic",13
380005,6,10,"PGU","MBPGU~~~~~A",38000506,"CH","DGC","dark gray",8
380005,7,5,"FOY","MBFOYd~~~~A",38000507,"GL","HG","humic",13
380005,8,5,"FYL","MBFYLpd~~~A",38000508,"GL","HG","humic",13
380005,9,5,"LSD","MBLSD~~~~~A",38000509,"BR","DYB","dystric",4
380005,10,5,"SDI","MBSDI~~~~~A",38000510,"BR","DYB","dystric",4
380005,11,5,"WOG","MBWOG~~~~~A",38000511,"LU","GL","gray",16
380006,1,30,"BYH","MBBYH~~~~~A",38000601,"OR","M","mesisol",18
380006,2,20,"OKO","MBOKO~~~~~N",38000602,"OR","M","mesisol",18
380006,3,15,"WKW","MBWKW~~~~~N",38000603,"OR","M","mesisol",18
380006,4,10,"RTV","MBRTV~~~~~N",38000604,"OR","M","mesisol",18
380006,5,10,"SMY","MBSMY~~~~~N",38000605,"OR","M","mesisol",18
380006,6,5,"FOY","MBFOYpd~~~A",38000606,"GL","HG","humic",13
380006,7,5,"MNT","MBMNT~~~~~A",38000607,"GL","HG","humic",13
380006,8,5,"STD","MBSTD~~~~~A",38000608,"OR","M","mesisol",18
381002,2,20,"CZR","ONCZR~~~~~A",38100202,"GL","HG","humic",13
381002,3,20,"EMO","ONEMO~~~~~A",38100203,"GL","HG","humic",13
381002,4,10,"INK","ONINK~~~~~N",38100204,"OR","H","humisol",19
383003,1,50,"NOU","ONNOU~~~~~A",38300301,"BR","EB","eutric",2
383003,2,20,"JVS","ONJVS~~~~~A",38300302,"LU","GL","gray",16
383003,3,20,"OKD","ONOKD~~~~~A",38300303,"LU","GL","gray",16
383003,4,10,"ZOR","ONZOR~~~~~A",38300304,"OR","H","humisol",19
383005,1,40,"NOU","ONNOU~~~~~A",38300501,"BR","EB","eutric",2
383005,3,20,"JVS","ONJVS~~~~~A",38300503,"LU","GL","gray",16
401021,1,58,"CNE","ONCNE~~~~~A",40102101,"GL","G","gleysol",14
401021,2,14,"PML","QCPML60000A",40102102,"GL","LG","luvic",12
401021,3,14,"ZOR","ONZOR~~~~~A",40102103,"OR","H","humisol",19
401021,4,8,"ELC","ONELC~~~~~A",40102104,"PZ","HFP","humo-ferric",23
401021,5,6,"TNH","QCTNH90000N",40102105,"OR","H","humisol",19
401023,1,65,"PML","QCPML60000A",40102301,"GL","LG","luvic",12
401023,2,25,"ROQ","QCROQ60000A",40102302,"GL","HG","humic",13
401023,3,10,"TNM","QCTNM80000N",40102303,"OR","M","mesisol",18
401026,1,70,"CGG","ONCGG~~~~~A",40102601,"LU","GBL","gray brown",15
401026,2,15,"SUS","ONSUS~~~~~N",40102602,"OR","M","mesisol",18
401026,3,15,"TUS","ONTUS~~~~~N",40102603,"GL","HG","humic",13
401029,1,70,"SNG","QCSNG23000N",40102901,"PZ","FHP","ferro-humic",22
401035,1,65,"LAS","QCLAS60000A",40103501,"LU","GL","gray",16
401035,2,25,"PML","QCPML60000A",40103502,"GL","LG","luvic",12
401035,3,10,"TNM","QCTNM80000N",40103503,"OR","M","mesisol",18
401046,1,70,"TNM","QCTNM80000N",40104601,"OR","M","mesisol",18
401046,2,30,"VIL","QCVIL60000N",40104602,"GL","LG","luvic",12
401047,1,65,"VIL","QCVIL60000N",40104701,"GL","LG","luvic",12
401047,2,25,"LAS","QCLAS60000A",40104702,"LU","GL","gray",16
401047,3,10,"TNM","QCTNM80000N",40104703,"OR","M","mesisol",18
401050,1,70,"TNM","QCTNM80000N",40105001,"OR","M","mesisol",18
401050,2,30,"ROQ","QCROQ60000A",40105002,"GL","HG","humic",13
401051,1,65,"LAS","QCLAS60000A",40105101,"LU","GL","gray",16
401051,2,25,"VIL","QCVIL60000N",40105102,"GL","LG","luvic",12
401051,3,10,"TNM","QCTNM80000N",40105103,"OR","M","mesisol",18
401055,1,70,"TNM","QCTNM80000N",40105501,"OR","M","mesisol",18
401055,2,30,"ROQ","QCROQ60000A",40105502,"GL","HG","humic",13
401059,1,70,"VIL","QCVIL60000N",40105901,"GL","LG","luvic",12
401059,2,30,"PML","QCPML60000A",40105902,"GL","LG","luvic",12
401063,1,70,"TNM","QCTNM80000N",40106301,"OR","M","mesisol",18
401063,2,30,"LAS","QCLAS60000A",40106302,"LU","GL","gray",16
401064,1,70,"TNM","QCTNM80000N",40106401,"OR","M","mesisol",18
401064,2,30,"ROQ","QCROQ60000A",40106402,"GL","HG","humic",13
401066,1,60,"FOD","ONFOD~~~~~A",40106601,"GL","HG","humic",13
401066,2,20,"AUY","ONAUY~~~~~A",40106602,"GL","HG","humic",13
401066,3,20,"ZOR","ONZOR~~~~~A",40106603,"OR","H","humisol",19
401067,1,70,"TNM","QCTNM80000N",40106701,"OR","M","mesisol",18
401067,2,30,"PML","QCPML60000A",40106702,"GL","LG","luvic",12
401069,1,65,"TNM","QCTNM80000N",40106901,"OR","M","mesisol",18
401069,3,10,"VIL","QCVIL60000N",40106903,"GL","LG","luvic",12
401070,1,70,"TNM","QCTNM80000N",40107001,"OR","M","mesisol",18
401070,2,30,"PML","QCPML60000A",40107002,"GL","LG","luvic",12
401071,1,65,"ROQ","QCROQ60000A",40107101,"GL","HG","humic",13
401071,2,25,"CLE","QCCLE60000A",40107102,"GL","LG","luvic",12
401071,3,10,"TNM","QCTNM80000N",40107103,"OR","M","mesisol",18
401073,1,70,"FGY","QCFGY30000A",40107301,"GL","LG","luvic",12
401073,2,30,"TNM","QCTNM80000N",40107302,"OR","M","mesisol",18
401075,1,70,"VIL","QCVIL60000N",40107501,"GL","LG","luvic",12
401076,1,65,"PML","QCPML60000A",40107601,"GL","LG","luvic",12
401076,2,25,"VIL","QCVIL60000N",40107602,"GL","LG","luvic",12
401076,3,10,"TNM","QCTNM80000N",40107603,"OR","M","mesisol",18
401077,1,70,"FGY","QCFGY30000A",40107701,"GL","LG","luvic",12
401077,2,30,"LAO","QCLAO30000A",40107702,"GL","LG","luvic",12
401078,1,70,"FGY","QCFGY30000A",40107801,"GL","LG","luvic",12
401078,2,30,"LAO","QCLAO30000A",40107802,"GL","LG","luvic",12
401081,1,65,"TNM","QCTNM80000N",40108101,"OR","M","mesisol",18
401081,3,10,"VIL","QCVIL60000N",40108103,"GL","LG","luvic",12
401083,1,70,"TNM","QCTNM80000N",40108301,"OR","M","mesisol",18
401083,2,30,"PML","QCPML60000A",40108302,"GL","LG","luvic",12
401086,1,70,"TNM","QCTNM80000N",40108601,"OR","M","mesisol",18
401086,2,30,"PML","QCPML60000A",40108602,"GL","LG","luvic",12
401087,1,65,"VIL","QCVIL60000N",40108701,"GL","LG","luvic",12
401087,2,25,"PML","QCPML60000A",40108702,"GL","LG","luvic",12
401087,3,10,"TNM","QCTNM80000N",40108703,"OR","M","mesisol",18
401092,1,65,"LAS","QCLAS60000A",40109201,"LU","GL","gray",16
401092,2,25,"FGY","QCFGY30000A",40109202,"GL","LG","luvic",12
401092,3,10,"TNM","QCTNM80000N",40109203,"OR","M","mesisol",18
401095,1,70,"TNM","QCTNM80000N",40109501,"OR","M","mesisol",18
401095,2,30,"PML","QCPML60000A",40109502,"GL","LG","luvic",12
401096,1,65,"LAS","QCLAS60000A",40109601,"LU","GL","gray",16
401096,2,25,"ROQ","QCROQ60000A",40109602,"GL","HG","humic",13
401096,3,10,"TNM","QCTNM80000N",40109603,"OR","M","mesisol",18
401097,1,70,"PML","QCPML60000A",40109701,"GL","LG","luvic",12
401097,2,30,"ROQ","QCROQ60000A",40109702,"GL","HG","humic",13
401098,1,70,"PML","QCPML60000A",40109801,"GL","LG","luvic",12
401098,2,30,"ROQ","QCROQ60000A",40109802,"GL","HG","humic",13
401100,1,65,"VIL","QCVIL60000N",40110001,"GL","LG","luvic",12
401100,2,25,"ROQ","QCROQ60000A",40110002,"GL","HG","humic",13
401100,3,10,"TNM","QCTNM80000N",40110003,"OR","M","mesisol",18
401102,1,70,"MAM","QCMAM60000A",40110201,"LU","GL","gray",16
401106,1,70,"SNV","QCSNV30000A",40110601,"GL","HG","humic",13
401106,2,30,"TNM","QCTNM80000N",40110602,"OR","M","mesisol",18
401110,1,70,"LAS","QCLAS60000A",40111001,"LU","GL","gray",16
401110,2,30,"ROQ","QCROQ60000A",40111002,"GL","HG","humic",13
401121,1,65,"VIL","QCVIL60000N",40112101,"GL","LG","luvic",12
401121,2,25,"ABT","QCABT50000A",40112102,"GL","LG","luvic",12
401121,3,10,"TNM","QCTNM80000N",40112103,"OR","M","mesisol",18
401125,1,70,"LAS","QCLAS60000A",40112501,"LU","GL","gray",16
401130,1,70,"GYN","QCGYN60000A",40113001,"LU","GL","gray",16
401137,1,65,"LAS","QCLAS60000A",40113701,"LU","GL","gray",16
401137,2,25,"VIL","QCVIL60000N",40113702,"GL","LG","luvic",12
401137,3,10,"TNM","QCTNM80000N",40113703,"OR","M","mesisol",18
401140,1,90,"VIL","QCVIL60000N",40114001,"GL","LG","luvic",12
401140,2,10,"TNM","QCTNM80000N",40114002,"OR","M","mesisol",18
401141,1,70,"VIL","QCVIL60000N",40114101,"GL","LG","luvic",12
401141,2,30,"TNM","QCTNM80000N",40114102,"OR","M","mesisol",18
407005,1,65,"WDG","ONWDG~~~~~N",40700501,"PZ","HFP","humo-ferric",23
407005,3,5,"HST","ONHST~~~~~A",40700503,"LU","GBL","gray brown",15
407005,4,5,"ZBG","ONZBG~~~~~N",40700504,"OR","H","humisol",19
407007,2,10,"HNN","ONHNN~~~~~A",40700702,"PZ","HFP","humo-ferric",23
407007,3,10,"WDG","ONWDG~~~~~N",40700703,"PZ","HFP","humo-ferric",23
407007,4,10,"ZOR","ONZOR~~~~~A",40700704,"OR","H","humisol",19
408002,1,70,"ROQ","QCROQ60000A",40800201,"GL","HG","humic",13
408006,1,40,"GYN","QCGYN60000A",40800601,"LU","GL","gray",16
408006,2,30,"DUA","QCDUA30000A",40800602,"GL","LG","luvic",12
408006,4,5,"GUR","QCGUR60000A",40800604,"GL","HG","humic",13
408006,5,5,"TNM","QCTNM80000N",40800605,"OR","M","mesisol",18
408007,1,65,"BAB","QCBAB30000A",40800701,"GL","HG","humic",13
408007,3,10,"TNM","QCTNM80000N",40800703,"OR","M","mesisol",18
408010,1,70,"DUA","QCDUA30000A",40801001,"GL","LG","luvic",12
408011,1,70,"BEA","QCBEA60000A",40801101,"LU","GL","gray",16
408011,2,30,"NED","QCNED30000A",40801102,"LU","GL","gray",16
408012,2,25,"BEA","QCBEA60000A",40801202,"LU","GL","gray",16
408012,3,10,"TNM","QCTNM80000N",40801203,"OR","M","mesisol",18
408014,1,65,"LRR","QCLRR50000A",40801401,"GL","HG","humic",13
408014,2,25,"GUR","QCGUR60000A",40801402,"GL","HG","humic",13
408014,3,10,"APK","QCAPK10000A",40801403,"BR","SB","sombric",3
408016,1,70,"LKF","QCLKF23000N",40801601,"BR","DYB","dystric",4
408017,1,70,"LRR","QCLRR50000A",40801701,"GL","HG","humic",13
408017,2,30,"DUA","QCDUA30000A",40801702,"GL","LG","luvic",12
408018,2,30,"GUR","QCGUR60000A",40801802,"GL","HG","humic",13
408019,1,65,"LRR","QCLRR50000A",40801901,"GL","HG","humic",13
408019,3,10,"TNM","QCTNM80000N",40801903,"OR","M","mesisol",18
408020,1,70,"GUR","QCGUR60000A",40802001,"GL","HG","humic",13
408020,2,30,"BEA","QCBEA60000A",40802002,"LU","GL","gray",16
408021,2,30,"BAB","QCBAB30000A",40802102,"GL","HG","humic",13
409008,2,8,"BWI","ONBWI~~~~~A",40900802,"LU","GL","gray",16
409008,3,7,"NVL","ONNVL~~~~~A",40900803,"LU","GL","gray",16
409008,4,5,"ANY","ONANY~~~~~A",40900804,"LU","GL","gray",16
410002,1,40,"WDG","ONWDGC~~~~N",41000201,"PZ","HFP","humo-ferric",23
410002,3,10,"ANY","ONANY~~~~~A",41000203,"LU","GL","gray",16
410002,4,10,"DKI","ONDKI~~~~~A",41000204,"PZ","HFP","humo-ferric",23
410002,5,10,"DLM","ONDLM~~~~~A",41000205,"LU","GL","gray",16
410002,6,10,"OUL","ONOUL~~~~~A",41000206,"GL","G","gleysol",14
411003,2,20,"CRE","ONCRE~~~~~A",41100302,"GL","HG","humic",13
411003,3,10,"AZD","ONAZD~~~~~A",41100303,"GL","HG","humic",13
411003,4,10,"BAL","ONBAL~~~~~N",41100304,"BR","EB","eutric",2
411003,5,10,"WDG","ONWDG~~~~~N",41100305,"PZ","HFP","humo-ferric",23
411003,6,10,"ZOR","ONZOR~~~~~A",41100306,"OR","H","humisol",19
411005,2,10,"CHN","ONCHN~~~~~A",41100502,"LU","GL","gray",16
411005,3,10,"DKI","ONDKI~~~~~A",41100503,"PZ","HFP","humo-ferric",23
411005,4,10,"FYX","ONFYX~~~~~A",41100504,"LU","GBL","gray brown",15
411006,1,55,"AZD","ONAZD~~~~~A",41100601,"GL","HG","humic",13
411006,3,10,"MSL","ONMSL~~~~~A",41100603,"GL","HG","humic",13
411006,4,8,"WDG","ONWDG~~~~~N",41100604,"PZ","HFP","humo-ferric",23
411006,5,7,"MLR","ONMLR~~~~~N",41100605,"PZ","HFP","humo-ferric",23
411007,2,10,"MXP","ONMXP~~~~~A",41100702,"PZ","HFP","humo-ferric",23
411007,3,10,"WDG","ONWDG~~~~~N",41100703,"PZ","HFP","humo-ferric",23
411007,4,5,"DKI","ONDKI~~~~~A",41100704,"PZ","HFP","humo-ferric",23
411008,1,55,"FYX","ONFYX~~~~~A",41100801,"LU","GBL","gray brown",15
411008,3,10,"PHN","ONPHN~~~~~A",41100803,"PZ","HFP","humo-ferric",23
411008,4,10,"WDG","ONWDG~~~~~N",41100804,"PZ","HFP","humo-ferric",23
411011,2,10,"WDG","ONWDG~~~~~N",41101102,"PZ","HFP","humo-ferric",23
411011,3,5,"ZOR","ONZOR~~~~~A",41101103,"OR","H","humisol",19
411012,2,10,"MGL","ONMGL~~~~~N",41101202,"PZ","HFP","humo-ferric",23
411012,3,10,"WDG","ONWDG~~~~~N",41101203,"PZ","HFP","humo-ferric",23
411012,4,5,"MLR","ONMLR~~~~~N",41101204,"PZ","HFP","humo-ferric",23
411012,5,5,"ZOR","ONZOR~~~~~A",41101205,"OR","H","humisol",19
411013,1,40,"WDG","ONWDG~~~~~N",41101301,"PZ","HFP","humo-ferric",23
411013,2,20,"MGL","ONMGL~~~~~N",41101302,"PZ","HFP","humo-ferric",23
411013,4,15,"MKG","ONMKG~~~~~N",41101304,"PZ","HFP","humo-ferric",23
411013,5,5,"ZOR","ONZOR~~~~~A",41101305,"OR","H","humisol",19
412001,2,15,"WDG","ONWDG~~~~~N",41200102,"PZ","HFP","humo-ferric",23
